video_id,duration
mwxUd_WEu1s,
rQFSR48R4V4,
9ttxmg2nBOQ,
Y1rOI35m1AM,
l8jUNjf5YX8,
yiOic_JgTKY,
JOAWOLaxcCA,
OA_-0niTLp4,
7W8r7AOyf04,
geO8imFyazU,
IuGJ8k6lcOY,
YDTGodG5h08,
gXARGZF1Wp4,
YcihKBUU8aw,
ZY5oov1_jbo,
ZZhQQ9l8YD0,
-mNUmKNzGgM,
16g227KwNDM,
nIbadci1Y3Y,
H5P1o-N6s-M,
CtWqv0Z3ErM,
R2k_Tkwz5hQ,
fkcoikeyo1I,
jq_4ZJrfm3w,
wyxvyh1Ssro,
u3oXweg3nX8,
q9nHYIAsgVA,
n9UxHQ1unn8,
32_KENF4Rsc,
UCTFQ8OK8h0,
ZhPAjaFEnVU,
7La6I5U8JQI,
zlcJlMpgAks,
KIG1s9Ia1jU,
qGqiHJTsRkQ,
9ZflWGh5mJY,
zOceeeWDTag,
pdipblQmgnw,
g6YmUpt_zYA,
aFdjGLCn2go,
dgg_JkHeFJs,
TVQdq1kbN6Q,
stznrpS3_Gc,
_QP5XTFl4hw,
Aow1oh23JKA,
kjukMbfVc-Y,
jDN4ygPL9oc,
2pXvwPY-iTI,
p-YaTGA4kW0,
MaFkV-SeRyo,
YPuhNtG47M0,
QTli1HU9axY,
U9GOfc4UNek,
l9laReRAYFk,
G4wTERfoPfA,
0DEKkcJHWMw,
h1ExUHMA5gw,
mXiPYeZsbuE,
RogL6k8acY0,
wiZShYMpd7s,
E4257TfOCew,
GqoEs4cG6Uw,
MPciFaF7DkI,
q0hyYWKXF0Q,
r7rcE7bhCFE,
b7vBMrySXM8,
Zf1QQO1HgYs,
A7ZkVDTEg6g,
uloBdN4WNkk,
LFpFPHqAmQg,
iphqRPaaeP8,
Wj80g9MeYcY,
M6xZH9XzDzU,
YeYi9G8x-38,
zSJuUhM9zQ0,
j4paVOmz9oc,
KgTgVd1yhHs,
LXuRLm2_i7I,
znQIy4WvNB8,
0rBnkBIhoFE,
dWls64OVYmg,
fEZrbn9rVyg,
7iPyz6Yqwl4,
kCoMHyKliLQ,
m86AdMLa_jw,
jlygfTxNaY0,
YFZAOUx71z8,
CRg68F2lyQM,
YXL33tEUA3g,
Nd1TozqJJ8w,
leopt__ATR0,
VUo6NKm7peE,
hP6FIhE58tY,
b3fQr3ec-9o,
qfyuad-0j-4,
TxH1VYh2HQc,
QskSDQK4bfk,
cDLzkwuXV4Q,
3nY90-U70kc,
mnEx-KX-aEs,
BqyeR9rOaPU,
DISyzOYnoLA,
UhmDaf9f0Rc,
DzlHzYUVZ8U,
6C9G8b1iumQ,
KFa-m77Uyyw,
IPvY5LVfZO4,
-GA27Mn3GvA,
i0xtDz7EEHg,
i0xtDz7EEHg,
