title_length,description_length,viewCount,likeCount,dislikeCount,commentCount
11,31,2355660,5560,735,NA
12,23,468066,5498,84,202
6,29,2742902,6,6,1
7,21,718158,7605,392,407
15,32,143926,1662,109,298
9,28,321446,8468,101,630
3,24,442408,7114,358,404
5,25,138358,4118,43,279
12,29,262170,2418,109,334
12,25,2670441,58826,1192,4398
6,28,359657,2864,113,299
5,29,275604,2524,82,202
4,29,481656,7127,337,1238
9,29,67923,2539,34,331
12,27,48715,1083,13,28
14,28,334376,5264,227,992
10,36,457996,15109,181,954
9,24,1784715,40948,610,1524
11,30,1434284,18867,924,3745
3,30,291524,4253,137,867
6,23,6918032,36210,2327,1964
10,23,211360,3352,117,391
11,34,134179,1614,49,129
10,26,2890335,68706,2003,5011
86,130,1327934,19359,273,1650
10,31,39964,462,13,78
5,35,796549,35266,793,348
16,24,412775,3377,239,495
7,25,2146996,31759,3153,4725
9,29,195673,1931,101,304
8,27,269972,2751,92,260
9,37,827646,24052,222,1344
7,30,84900,1092,19,39
9,28,648301,15770,265,1758
8,31,154189,1292,48,47
9,26,1554569,7728,546,867
8,22,348113,5864,167,695
12,32,506758,22341,174,1924
9,24,1154116,26509,274,1105
9,24,1154116,26509,274,1105
9,33,853831,7602,168,679
9,31,448573,3989,198,466
9,31,448573,3989,198,466
7,28,1180521,50788,1902,11070
7,28,1180521,50788,1902,11070
9,24,1154116,26509,274,1105
9,24,1154116,26509,274,1105
9,31,448573,3989,198,466
9,31,448573,3989,198,466
7,28,1180521,50788,1902,11070
7,28,1180521,50788,1902,11070
10,28,1308555,26838,502,3657
18,25,369321,2161,111,261
6,27,75319,720,37,77
3,39,321561,9424,174,652
8,31,389987,3056,60,168
7,31,502579,11829,285,1532
5,30,394974,4080,94,370
6,28,405816,10362,162,611
13,26,129615,3860,53,468
13,26,129615,3860,53,468
26,124,332787,6725,288,921
14,30,136612,4467,70,1147
4,28,10308335,76088,8863,3991
7,22,924038,62159,335,4164
7,26,578057,10157,233,954
10,26,176688,1518,38,96
13,26,207962,3372,221,158
5,19,373790,14361,160,697
9,30,355869,7997,320,419
6,30,649553,16215,536,2461
11,30,84976,2632,56,452
9,25,1331166,11038,1091,406
17,27,2164414,78279,3818,8863
13,25,83135,634,64,294
6,26,228720,3171,91,359
4,29,312554,18002,107,810
4,29,312554,18002,107,810
17,27,2761453,36069,4016,NA
9,29,127391,2474,56,242
8,29,96161,672,33,40
10,29,78024,1288,34,99
6,31,780392,29753,391,1279
8,31,60879,1493,31,210
8,30,1502868,38988,912,1187
10,27,450352,5312,239,531
8,28,471606,4382,79,221
14,33,4558142,16814,3503,46
12,21,532898,17451,253,2897
11,25,588841,3712,632,83
8,34,1904772,80735,1769,545
16,26,334988,2287,84,152
21,29,80068,2070,74,409
8,24,112596,2499,95,353
69,126,588303,17361,654,1513
69,126,588303,17361,654,1513
14,33,198842,6812,83,369
11,28,383408,8960,141,528
11,22,296886,4659,150,75
27,43,2081222,40711,351,940
13,34,2268320,18556,1085,6879
13,34,2268320,18556,1085,6879
7,22,617187,38022,201,4060
7,25,230838,6835,99,1139
9,25,848412,6084,437,702
10,19,89218,1111,49,83
7,31,652476,11014,308,204
9,35,370346,10113,213,743
9,24,671681,24564,966,3468
10,32,446557,7658,268,389
11,13,108023,1612,59,348
9,32,20631,1257,11,138
9,32,70494,919,44,190
5,32,969378,17370,461,443
8,28,415836,16937,209,740
11,33,650504,9467,292,518
11,32,96650,1134,52,238
14,28,312281,6942,200,816
6,25,639306,4275,167,307
8,23,662994,6382,191,490
69,126,588303,17361,654,1513
69,126,588303,17361,654,1513
10,28,1291789,31399,6841,11699
5,31,922918,52669,501,2612
10,32,286620,4808,103,506
16,27,4206278,27782,310,897
3,27,661727,3569,152,399
13,33,147969,2477,44,234
11,29,2657483,25159,1087,1056
44,55,8832137,31960,5864,2521
4,25,62741,881,16,82
9,33,1783557,56276,489,2201
8,28,109084,1651,31,151
8,26,1616677,30933,381,1211
9,30,61993,1557,34,350
12,27,1380037,4765,542,264
13,31,280012,7088,427,1223
8,29,38523,877,28,160
13,34,2268320,18556,1085,6879
13,34,2268320,18556,1085,6879
10,24,803657,5702,348,1032
9,30,304787,4903,95,945
31,45,1792210,6445,1417,482
7,26,798381,4490,212,425
13,27,1618084,39739,713,1922
13,31,852083,20704,254,1127
11,22,44508,735,55,34
11,26,11189330,906,88,36
16,23,367000,5461,144,200
13,16,16973,326,67,27
11,26,377327,3726,395,1645
12,30,179890,3743,44,357
4,29,97062,1364,144,157
6,28,257703,4347,142,506
16,25,76883,1126,27,48
16,25,316452,3181,178,218
6,27,1811429,18234,479,692
11,34,141367,1842,67,231
6,30,549585,10552,151,872
6,29,3085456,14480,217,526
3,30,194558,5045,168,470
16,30,507671,16396,700,797
6,34,224478,5173,269,852
4,23,455376,4636,202,328
7,28,58739,1502,39,197
9,28,987852,5290,419,482
15,21,6582149,16627,6349,NA
10,27,106288,1474,77,430
10,25,1280230,3893,493,244
11,24,593132,6423,280,286
9,24,723794,5206,454,652
13,26,385625,3050,138,285
